SpaceID,BlockFace,MeterType,RateType,RateRange,MeteredTimeLimit,ParkingPolicy,StreetCleaning,LatLng
SV543,1500 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098432, -118.323661)"
SV544,1500 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098508, -118.323663)"
SV545,1500 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098567, -118.323664)"
SV546,1500 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098642, -118.323666)"
SV547,1500 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098698, -118.323666)"
SV548,1500 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098777, -118.323665)"
SV549,1500 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.09883, -118.323665)"
SV54A,1500 CAHUENGA BL,Single-Space,TOD,$0.5 - $1.5,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099445, -118.329424)"
SV54B,1500 CAHUENGA BL,Single-Space,TOD,$0.5 - $1.5,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099444, -118.329424)"
SV55,1500 CAHUENGA BL,Single-Space,TOD,$0.5 - $1.5,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099498, -118.329426)"
SV550,1500 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099093, -118.32367)"
SV551,1500 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099168, -118.323668)"
SV553,1500 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099299, -118.323669)"
SV554,1500 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099355, -118.323669)"
SV559,1501 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099627, -118.323833)"
SV55A,1500 CAHUENGA BL,Single-Space,TOD,$0.5 - $1.5,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099564, -118.329426)"
SV56,1501 CAHUENGA BL,Single-Space,TOD,$1 - $1.5,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099598, -118.329621)"
SV560,1501 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.09957, -118.323833)"
SV561,1501 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099501, -118.323832)"
SV562,1501 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099438, -118.323833)"
SV563,1501 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099365, -118.323831)"
SV564,1501 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099307, -118.323831)"
SV565,1501 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.09923, -118.32383)"
SV566,1501 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099176, -118.32383)"
SV567,1501 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098717, -118.323824)"
SV568,1501 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098657, -118.323824)"
SV569,1501 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098576, -118.323825)"
SV57,1501 CAHUENGA BL,Single-Space,TOD,$1 - $1.5,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099537, -118.329619)"
SV570,1501 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098524, -118.323824)"
SV571,1501 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098448, -118.323823)"
SV572,1501 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098394, -118.323823)"
SV572A,1501 EL CENTRO AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098334, -118.323823)"
SV574,1500 ARGYLE AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098231, -118.325055)"
SV574A,1500 ARGYLE AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098281, -118.325055)"
SV575,1500 ARGYLE AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098357, -118.325056)"
SV575A,1500 ARGYLE AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098409, -118.325058)"
SV576,1500 ARGYLE AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098626, -118.325056)"
SV576A,1500 ARGYLE AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098682, -118.325056)"
SV577,1500 ARGYLE AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098756, -118.325058)"
SV577A,1500 ARGYLE AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098811, -118.325057)"
SV579,1500 ARGYLE AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099286, -118.325093)"
SV58,1501 CAHUENGA BL,Single-Space,TOD,$1 - $1.5,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099467, -118.329622)"
SV580,1500 ARGYLE AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.09934, -118.325095)"
SV581,1500 ARGYLE AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099415, -118.325096)"
SV582,1500 ARGYLE AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.09947, -118.325095)"
SV583,1500 ARGYLE AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099548, -118.325096)"
SV584,1500 ARGYLE AV,Single-Space,FLAT,$1.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099601, -118.325096)"
SV585,1501 ARGYLE AV,Single-Space,TOD,$0.5 - $1,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099579, -118.325261)"
SV586,1501 ARGYLE AV,Single-Space,TOD,$0.5 - $1,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099529, -118.325261)"
SV587,1501 ARGYLE AV,Single-Space,TOD,$0.5 - $1,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099455, -118.32526)"
SV588,1501 ARGYLE AV,Single-Space,TOD,$0.5 - $1,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099403, -118.32526)"
SV58A,1501 CAHUENGA BL,Single-Space,TOD,$1 - $1.5,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099413, -118.329621)"
SV59,1501 CAHUENGA BL,Single-Space,TOD,$1 - $1.5,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099325, -118.32962)"
SV595,1500 LAS PALMAS AV,Single-Space,TOD,$0.5 - $1,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098262, -118.336252)"
SV596,1500 LAS PALMAS AV,Single-Space,TOD,$0.5 - $1,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098483, -118.336252)"
SV597,1500 LAS PALMAS AV,Single-Space,TOD,$0.5 - $1,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098612, -118.336255)"
SV598,1500 LAS PALMAS AV,Single-Space,TOD,$0.5 - $1,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098666, -118.336254)"
SV599,1500 LAS PALMAS AV,Single-Space,TOD,$0.5 - $1,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098827, -118.336252)"
SV60,1501 CAHUENGA BL,Single-Space,TOD,$1 - $1.5,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099141, -118.329616)"
SV600,1500 LAS PALMAS AV,Single-Space,TOD,$0.5 - $1,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098968, -118.336253)"
SV601,1500 LAS PALMAS AV,Single-Space,TOD,$0.5 - $1,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.09912, -118.336253)"
SV602,1500 LAS PALMAS AV,Single-Space,TOD,$0.5 - $1,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099175, -118.336254)"
SV603,1500 LAS PALMAS AV,Single-Space,TOD,$0.5 - $1,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099249, -118.336253)"
SV604,1500 LAS PALMAS AV,Single-Space,TOD,$0.5 - $1,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099311, -118.336255)"
SV605,1500 LAS PALMAS AV,Single-Space,TOD,$0.5 - $1,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099388, -118.336255)"
SV606,1500 LAS PALMAS AV,Single-Space,TOD,$0.5 - $1,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099442, -118.336255)"
SV607,1500 LAS PALMAS AV,Single-Space,TOD,$0.5 - $1,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099515, -118.336258)"
SV608,1501 LAS PALMAS AV,Single-Space,TOD,$1 - $1.5,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098486, -118.336377)"
SV608A,1501 LAS PALMAS AV,Single-Space,TOD,$1 - $1.5,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098428, -118.336379)"
SV609,1501 LAS PALMAS AV,Single-Space,TOD,$1 - $1.5,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098262, -118.336378)"
SV609A,1501 LAS PALMAS AV,Single-Space,TOD,$1 - $1.5,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098208, -118.336378)"
SV61,1501 CAHUENGA BL,Single-Space,TOD,$1 - $1.5,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099083, -118.329617)"
SV610,1501 MCCADDEN PL,Single-Space,TOD,$1 - $1.5,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098432, -118.337619)"
SV611,1501 MCCADDEN PL,Single-Space,TOD,$1 - $1.5,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098348, -118.337619)"
SV612,1501 MCCADDEN PL,Single-Space,TOD,$1 - $1.5,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098294, -118.337618)"
SV614,1500 HIGHLAND AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 3P-7P Mon-Fri | PKG 9A-3P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.098484, -118.338545)"
SV614A,1500 HIGHLAND AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 3P-7P Mon-Fri | PKG 9A-3P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.098657, -118.338546)"
SV615,1500 HIGHLAND AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 3P-7P Mon-Fri | PKG 9A-3P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.098718, -118.338548)"
SV615A,1500 HIGHLAND AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 3P-7P Mon-Fri | PKG 9A-3P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.098899, -118.338549)"
SV616A,1500 HIGHLAND AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 3P-7P Mon-Fri | PKG 9A-3P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.099126, -118.338552)"
SV617,1500 HIGHLAND AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 3P-7P Mon-Fri | PKG 9A-3P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.099183, -118.338553)"
SV618,1500 HIGHLAND AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 3P-7P Mon-Fri | PKG 9A-3P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.099258, -118.338553)"
SV619,1500 HIGHLAND AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 3P-7P Mon-Fri | PKG 9A-3P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.099312, -118.338555)"
SV620,1500 HIGHLAND AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 3P-7P Mon-Fri | PKG 9A-3P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.09939, -118.338555)"
SV620A,1500 HIGHLAND AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 3P-7P Mon-Fri | PKG 9A-3P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.099447, -118.338556)"
SV621,7001 SUNSET BL,Single-Space,FLAT,$1.00,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.098073, -118.341748)"
SV622,7001 SUNSET BL,Single-Space,FLAT,$1.00,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.098072, -118.341805)"
SV623,7001 SUNSET BL,Single-Space,FLAT,$1.00,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.098073, -118.341867)"
SV626,7001 SUNSET BL,Single-Space,FLAT,$1.00,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.09807, -118.342458)"
SV627,7001 SUNSET BL,Single-Space,FLAT,$1.00,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.09807, -118.342524)"
SV628,7001 SUNSET BL,Single-Space,FLAT,$1.00,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.098071, -118.342793)"
SV629,7001 SUNSET BL,Single-Space,FLAT,$1.00,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.098071, -118.342848)"
SV630,7001 SUNSET BL,Single-Space,FLAT,$1.00,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.09807, -118.342986)"
SV631,7001 SUNSET BL,Single-Space,FLAT,$1.00,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.098071, -118.343049)"
SV632,7001 SUNSET BL,Single-Space,FLAT,$1.00,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.098071, -118.343139)"
SV633,7001 SUNSET BL,Single-Space,FLAT,$1.00,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.098069, -118.343208)"
SV634,7001 SUNSET BL,Single-Space,FLAT,$1.00,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.098069, -118.343418)"
SV635,7001 SUNSET BL,Single-Space,FLAT,$1.00,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.098069, -118.343484)"
SV644,1501 LA BREA AV,Single-Space,FLAT,$1.00,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099483, -118.344686)"
SV645,1501 LA BREA AV,Single-Space,FLAT,$1.00,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099429, -118.34467)"
SV646,1501 LA BREA AV,Single-Space,FLAT,$1.00,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099227, -118.344609)"
SV647,1501 LA BREA AV,Single-Space,FLAT,$1.00,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.099177, -118.344595)"
SV649,1501 LA BREA AV,Single-Space,FLAT,$1.00,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.09885, -118.344499)"
SV650,1501 LA BREA AV,Single-Space,FLAT,$1.00,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,"(34.098769, -118.344475)"
SV652,1401 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.097439, -118.344231)"
SV652A,1401 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.097327, -118.34423)"
SV653,1401 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.097216, -118.344231)"
SV654,1401 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.097143, -118.34423)"
SV655,1401 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.097085, -118.34423)"
SV656,1401 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.096969, -118.344228)"
SV657,1401 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.09683, -118.344228)"
SV658,1401 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.096691, -118.344225)"
SV659,1401 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.096565, -118.344225)"
SV661,7101 DE LONGPRE AV,Single-Space,FLAT,$0.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",11A-2P Tue,"(34.096207, -118.344441)"
SV662,7101 DE LONGPRE AV,Single-Space,FLAT,$0.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",11A-2P Tue,"(34.096207, -118.34454)"
SV663,7101 DE LONGPRE AV,Single-Space,FLAT,$0.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",11A-2P Tue,"(34.096207, -118.344601)"
SV664,1301 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.095982, -118.344223)"
SV665,1301 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.095921, -118.344222)"
SV666,1301 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.095847, -118.344221)"
SV667,1301 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.095795, -118.34422)"
SV668,1301 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.095644, -118.34422)"
SV668A,1301 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.095528, -118.344219)"
SV669,1301 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.095452, -118.344219)"
SV670,1301 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.0954, -118.344218)"
SV671,1301 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.095041, -118.344216)"
SV675,1300 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.094716, -118.343971)"
SV676,1300 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.094782, -118.343972)"
SV677,1300 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.094848, -118.343972)"
SV678,1300 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.094923, -118.343972)"
SV679,1300 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.09501, -118.343973)"
SV680,1300 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.095064, -118.343974)"
SV681,1300 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.095139, -118.343973)"
SV682,1300 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.095192, -118.343973)"
SV683,1300 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.095272, -118.343974)"
SV683A,1300 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.095347, -118.343974)"
SV684,1300 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.095421, -118.343974)"
SV684A,1300 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.095477, -118.343976)"
SV685,1300 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.095549, -118.343975)"
SV685A,1300 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.095606, -118.343976)"
SV686,1300 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.095684, -118.343977)"
SV686A,1300 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.095737, -118.343978)"
SV687,1300 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.095817, -118.343978)"
SV687A,1300 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.095868, -118.34398)"
SV688,1300 LA BREA AV,Single-Space,FLAT,$0.50,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,"(34.095938, -118.34398)"
SV689,7000 DE LONGPRE AV,Single-Space,FLAT,$0.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",12P-3P Tue,"(34.096104, -118.343822)"
SV690,7000 DE LONGPRE AV,Single-Space,FLAT,$0.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",12P-3P Tue,"(34.096104, -118.343759)"
SV691,7000 DE LONGPRE AV,Single-Space,FLAT,$0.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",12P-3P Tue,"(34.096105, -118.343668)"
SV693,7001 DE LONGPRE AVE,Single-Space,FLAT,$0.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",12P-3P Mon,"(34.096207, -118.342784)"
SV693A,7001 DE LONGPRE AVE,Single-Space,FLAT,$0.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",12P-3P Mon,"(34.096206, -118.342999)"
SV694,7001 DE LONGPRE AVE,Single-Space,FLAT,$0.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",12P-3P Mon,"(34.096206, -118.343173)"
SV694A,7001 DE LONGPRE AVE,Single-Space,FLAT,$0.50,2HR,"8A-8P Mon-Sat, 11A-8P Sun",12P-3P Mon,"(34.096206, -118.343238)"
